symbol,day,trade_number,wallet,achat,loss,profit,vente,pourcentage,benef
BTC/USDT,04/05/2018,3520,158.70005338583616,6794.88,6770.02551857054,6832.16172214419,6795.0,1.7660356032761558e-05,158.70285608528138
BTC/USDT,04/05/2018,3521,158.70285608528138,6790.0,6765.475041273919,6826.787438089122,6792.0,0.0002945508100147275,158.74960214009295
BTC/USDT,04/06/2018,3522,158.74960214009295,6792.31,6760.560399126683,6839.934401309977,6794.0,0.0002488107874934448,158.78910075361568
BTC/USDT,04/06/2018,3523,158.78910075361568,6590.72,6559.583671728411,6637.424492407385,6597.0,0.0009528549232860363,158.94040373003293
BTC/USDT,04/06/2018,3524,158.94040373003293,6592.24,6569.053573517279,6627.019639724081,6599.97,0.0011725908037329455,159.12677578578837
BTC/USDT,04/06/2018,3525,159.12677578578837,6597.98,6580.083241448005,6624.825137827992,6603.0,0.0007608389234281457,159.24784563056582
BTC/USDT,04/06/2018,3526,159.24784563056582,6594.0,6573.423724413049,6624.864413380426,6594.0,0.0,159.24784563056582
BTC/USDT,04/06/2018,3527,159.24784563056582,6607.0,6584.452521140509,6640.821218289236,6607.6,9.081277433031085e-05,159.26230736923367
BTC/USDT,04/06/2018,3528,159.26230736923367,6593.05,6577.0120137234535,6617.106979414821,6595.0,0.00029576599601092334,159.30941174419974
BTC/USDT,04/06/2018,3529,159.30941174419974,6599.95,6582.837599566136,6625.618600650795,6600.0,7.575814968322775e-06,159.31061864282583
BTC/USDT,04/06/2018,3530,159.31061864282583,6599.0,6580.623640152036,6626.564539771945,6599.99,0.0001500227307167422,159.3345188568668
BTC/USDT,04/06/2018,3531,159.3345188568668,6599.83,6580.981046114045,6628.103430828932,6599.83,0.0,159.3345188568668
BTC/USDT,04/06/2018,3532,159.3345188568668,6607.97,6586.749568190128,6639.800647714809,6614.9,0.0010487335747588716,159.50161831641003
BTC/USDT,04/06/2018,3533,159.50161831641003,6600.27,6588.1430477557715,6618.460428366343,6602.95,0.0004060439951698008,159.5663829907473
BTC/USDT,04/06/2018,3534,159.5663829907473,6598.25,6581.267992323139,6623.723011515292,6600.98,0.0004137460690333897,159.6324029544596
BTC/USDT,04/06/2018,3535,159.6324029544596,6600.0,6581.701692011602,6627.447461982597,6608.0,0.0012121212121212121,159.82589677622258
BTC/USDT,04/07/2018,3536,159.82589677622258,6602.3,6586.091684281753,6626.61247357737,6602.84,8.178967935415895e-05,159.8389688850724
BTC/USDT,04/07/2018,3537,159.8389688850724,6823.02,6783.900827781033,6881.698758328452,6831.0,0.0011695700730760812,160.02591175959174
BTC/USDT,04/07/2018,3538,160.02591175959174,6830.0,6806.541306457914,6865.188040313129,6844.59,0.002136163982430475,160.36775334854818
BTC/USDT,04/07/2018,3539,160.36775334854818,6821.82,6806.016853469755,6845.524719795367,6824.0,0.0003195628146154972,160.4190009191818
BTC/USDT,04/07/2018,3540,160.4190009191818,6824.56,6807.910590502842,6849.534114245738,6825.32,0.00011136249076853434,160.43686557869077
BTC/USDT,04/07/2018,3541,160.43686557869077,6822.17,6806.3782302940035,6845.857654558995,6830.0,0.0011477286552519107,160.62100356667423
BTC/USDT,04/07/2018,3542,160.62100356667423,6835.01,6821.028171435192,6855.982742847212,6835.97,0.00014045334242379108,160.64356332348865
BTC/USDT,04/07/2018,3543,160.64356332348865,6833.0,6816.286656892898,6858.070014660653,6848.21,0.0022259622420605935,161.0011498298768
BTC/USDT,04/07/2018,3544,161.0011498298768,6836.94,6823.6029189692645,6856.945621546102,6844.0,0.0010326257068221164,161.16740375601904
BTC/USDT,04/07/2018,3545,161.16740375601904,6866.98,6851.368750109183,6890.396874836224,6865.24,-0.00025338649595597803,161.12656611231898
BTC/USDT,04/07/2018,3546,161.12656611231898,6861.0,6844.249715718337,6886.1254264224945,6864.26,0.0004751493951319368,161.20312530274694
BTC/USDT,04/07/2018,3547,161.20312530274694,6860.0,6839.895348358152,6890.156977462773,6863.72,0.0005422740524781713,161.290541574777
BTC/USDT,04/07/2018,3548,161.290541574777,6860.0,6837.5964172112335,6893.605374183149,6863.32,0.00048396501457721703,161.3686005540814
BTC/USDT,04/07/2018,3549,161.3686005540814,6865.99,6855.5051896796185,6881.717215480571,6866.0,1.4564542040140284e-06,161.3688355800581
BTC/USDT,04/07/2018,3550,161.3688355800581,6880.0,6860.807524677574,6908.788712983638,6880.12,1.7441860465100415e-05,161.37165015277168
BTC/USDT,04/07/2018,3551,161.37165015277168,6875.0,6862.354083744585,6893.968874383122,6875.01,1.4545454545772042e-06,161.3718848751719
BTC/USDT,04/07/2018,3552,161.3718848751719,7023.96,7003.153384276249,7055.169923585626,7039.0,0.002141242262199666,161.71742117499744
BTC/USDT,04/07/2018,3553,161.71742117499744,7002.0,6989.050435395857,7021.424346906215,7003.0,0.00014281633818908883,161.74051706491105
BTC/USDT,04/07/2018,3554,161.74051706491105,7008.05,6986.416605206357,7040.500092190465,7015.0,0.0009917166686881254,161.90091783168654
BTC/USDT,04/07/2018,3555,161.90091783168654,6986.5,6966.14656311584,7017.030155326241,6993.99,0.0010720675588634912,162.0744865534441
BTC/USDT,04/07/2018,3556,162.0744865534441,7005.7,6990.718679171338,7028.171981242992,7005.73,4.282227329138465e-06,162.07518059323976
BTC/USDT,04/08/2018,3557,162.07518059323976,6948.3,6931.792489486958,6973.061265769563,6948.3,0.0,162.07518059323976
BTC/USDT,04/08/2018,3558,162.07518059323976,6950.0,6930.904320501507,6978.643519247739,6956.85,0.0009856115107914193,162.23492375684606
BTC/USDT,04/08/2018,3559,162.23492375684606,6985.0,6971.156410822697,7005.7653837659545,6988.15,0.00045096635647811544,162.3080862493062
BTC/USDT,04/08/2018,3560,162.3080862493062,6948.03,6929.670453630084,6975.569319554874,6951.27,0.0004663192300552374,162.38377363111772
BTC/USDT,04/08/2018,3561,162.38377363111772,7002.21,6973.909528140193,7044.66070778971,7008.0,0.0008268817987463905,162.51804581794505
BTC/USDT,04/08/2018,3562,162.51804581794505,7004.96,6988.237257889998,7030.044113165003,7009.0,0.000576734199767017,162.61177553304756
BTC/USDT,04/08/2018,3563,162.61177553304756,7080.02,7061.7444915831575,7107.433262625264,7086.0,0.000844630382399988,162.74912237919878
BTC/USDT,04/08/2018,3564,162.74912237919878,7064.44,7046.603606611963,7091.194590082054,7069.86,0.0007672228796620925,162.87398722953301
BTC/USDT,04/08/2018,3565,162.87398722953301,7069.95,7055.349908000385,7091.850137999421,7070.0,7.072185800491078e-06,162.87513910463278
BTC/USDT,04/08/2018,3566,162.87513910463278,7070.0,7054.676803691642,7092.984794462537,7070.03,4.2432814709682235e-06,162.8758302296926
BTC/USDT,04/08/2018,3567,162.8758302296926,7001.59,6979.4786178372315,7034.757073244153,7010.6,0.001286850558230376,163.08542708274592
BTC/USDT,04/08/2018,3568,163.08542708274592,7027.89,7009.519107301189,7055.446339048217,7028.0,1.5651923977135752e-05,163.0879796834524
BTC/USDT,04/08/2018,3569,163.0879796834524,7014.0,6992.594037610047,7046.108943584929,7019.84,0.0008326204733390569,163.22377007429236
BTC/USDT,04/08/2018,3570,163.22377007429236,7013.62,6997.502609682707,7037.79608547594,7013.62,0.0,163.22377007429236
BTC/USDT,04/08/2018,3571,163.22377007429236,7008.02,6987.732994040931,7038.450508938606,7013.62,0.0007990844774985594,163.35419965531753
BTC/USDT,04/09/2018,3572,163.35419965531753,7115.02,7092.635150603046,7148.597274095432,7120.0,0.0006999277584602099,163.46853579411734
BTC/USDT,04/09/2018,3573,163.46853579411734,7140.0,7110.11788204628,7184.823176930579,7146.9,0.0009663865546217978,163.6265095892125
BTC/USDT,04/09/2018,3574,163.6265095892125,7127.78,7108.72503438169,7156.362448427464,7127.76,-2.805922741656878e-06,163.6260504658681
BTC/USDT,04/09/2018,3575,163.6260504658681,7124.49,7107.122604603429,7150.541093094856,7125.0,7.158407128092232e-05,163.63776348472805
BTC/USDT,04/09/2018,3576,163.63776348472805,7125.0,7107.170798404791,7151.743802392813,7125.0,0.0,163.63776348472805
BTC/USDT,04/09/2018,3577,163.63776348472805,7120.0,7104.343929210613,7143.484106184081,7120.0,0.0,163.63776348472805
BTC/USDT,04/09/2018,3578,163.63776348472805,7116.96,7098.062993080616,7145.305510379075,7116.98,2.8101886197937128e-06,163.63822333770878
BTC/USDT,04/09/2018,3579,163.63822333770878,7125.01,7107.568677863901,7151.171983204148,7130.99,0.000839297067653177,163.7755644187121
BTC/USDT,04/09/2018,3580,163.7755644187121,7147.18,7133.8242094989955,7167.213685751507,7158.0,0.0015138837975256967,164.02350159211622
BTC/USDT,04/09/2018,3581,164.02350159211622,6746.75,6736.568793985092,6762.0218090223625,6749.98,0.0004787490273093806,164.10202768395934
BTC/USDT,04/09/2018,3582,164.10202768395934,6751.3,6736.795851456245,6773.056222815633,6758.0,0.0009924014634218326,164.2648827763834
BTC/USDT,04/09/2018,3583,164.2648827763834,6754.0,6739.344739339334,6775.9828909909975,6754.0,0.0,164.2648827763834
BTC/USDT,04/09/2018,3584,164.2648827763834,6707.0,6690.988784057345,6731.016823913984,6710.0,0.0004472938720739526,164.3383574518462
BTC/USDT,04/10/2018,3585,164.3383574518462,6764.98,6747.231016522382,6791.603475216427,6765.0,2.956401940646766e-06,164.3388433020851
BTC/USDT,04/10/2018,3586,164.3388433020851,6740.0,6719.055901515512,6771.416147726732,6740.11,1.6320474777399493e-05,164.34152539003216
BTC/USDT,04/10/2018,3587,164.34152539003216,6753.0,6739.50590473769,6773.241142893465,6759.99,0.0010350955131052542,164.51163456558027
BTC/USDT,04/10/2018,3588,164.51163456558027,6776.99,6759.855332408135,6802.692001387798,6788.82,0.0017456127277744142,164.79880816874493
BTC/USDT,04/10/2018,3589,164.79880816874493,6778.0,6764.3095380879095,6798.535692868136,6786.54,0.001259958689879015,165.00644785917885
BTC/USDT,04/10/2018,3590,165.00644785917885,6738.02,6710.529075867409,6779.256386198887,6740.0,0.0002938548713122792,165.0549358076802
BTC/USDT,04/10/2018,3591,165.0549358076802,6737.0,6720.88302154029,6761.175467689564,6740.26,0.00048389490871310944,165.13480505077553
BTC/USDT,04/10/2018,3592,165.13480505077553,6735.0,6719.446463940542,6758.330304089186,6735.01,1.4847809948356762e-06,165.13505023979565
BTC/USDT,04/10/2018,3593,165.13505023979565,6733.99,6718.914752849677,6756.602870725484,6738.0,0.0005954864797839347,165.23338592955187
BTC/USDT,04/10/2018,3594,165.23338592955187,6760.0,6747.806090813405,6778.290863779893,6761.0,0.00014792899408284024,165.25782873812133
BTC/USDT,04/10/2018,3595,165.25782873812133,6755.1,6739.113921685184,6779.079117472224,6760.1,0.0007401814925019614,165.38014952444436
BTC/USDT,04/10/2018,3596,165.38014952444436,6836.0,6822.120421178765,6856.8193682318515,6838.99,0.00043739028671734665,165.45248519546223
BTC/USDT,04/10/2018,3597,165.45248519546223,6825.96,6811.044228899312,6848.3336566510325,6826.95,0.000145034544591498,165.4764815213041
BTC/USDT,04/10/2018,3598,165.4764815213041,6825.18,6805.454071483807,6854.768892774291,6825.23,7.3258141176162975e-06,165.47769377124857
BTC/USDT,04/10/2018,3599,165.47769377124857,6850.0,6837.767765671019,6868.348351493471,6855.0,0.00072992700729927,165.5984804090378
BTC/USDT,04/10/2018,3600,165.5984804090378,6850.01,6831.667611499614,6877.523582750579,6855.0,0.0007284660898304939,165.71911328654323
BTC/USDT,04/10/2018,3601,165.71911328654323,6855.03,6837.334503828661,6881.573244257009,6858.19,0.00046097537136961537,165.79550571633354
BTC/USDT,04/11/2018,3602,165.79550571633354,6843.37,6830.6777732639075,6862.408340104138,6844.95,0.00023088039956920746,165.8337846489401
BTC/USDT,04/11/2018,3603,165.8337846489401,6843.03,6828.081630601748,6865.452554097377,6855.0,0.0017492251239582838,166.12386527144912
BTC/USDT,04/11/2018,3604,166.12386527144912,6846.99,6826.951337375375,6877.047993936936,6847.48,7.156429321494288e-05,166.13575380845342
BTC/USDT,04/11/2018,3605,166.13575380845342,6846.75,6828.363800952207,6874.329298571689,6848.0,0.0001825683718552598,166.16608494253316
BTC/USDT,04/11/2018,3606,166.16608494253316,6840.0,6826.1893441774755,6860.715983733787,6840.0,0.0,166.16608494253316
BTC/USDT,04/11/2018,3607,166.16608494253316,6853.45,6834.798121245769,6881.427818131346,6849.99,-0.0005048552189043528,166.08219512734502
BTC/USDT,04/11/2018,3608,166.08219512734502,6847.99,6835.630285322156,6866.529572016765,6849.02,0.0001504090981442226,166.10717540053193
BTC/USDT,04/11/2018,3609,166.10717540053193,6847.97,6836.375123654693,6865.362314517961,6850.04,0.0003022793616209926,166.15738617147267
BTC/USDT,04/11/2018,3610,166.15738617147267,6950.0,6930.730349943762,6978.904475084357,6966.14,0.0023223021582734283,166.54325382799175
BTC/USDT,04/11/2018,3611,166.54325382799175,6929.98,6907.464848464289,6963.752727303564,6931.0,0.00014718657196708166,166.56776675860692
BTC/USDT,04/11/2018,3612,166.56776675860692,6919.99,6906.658596469045,6939.987105296433,6922.93,0.00042485610528346276,166.63853409125775
BTC/USDT,04/12/2018,3613,166.63853409125775,6944.02,6917.59394451627,6983.659083225596,6947.07,0.0004392268455446949,166.71172620893284
BTC/USDT,04/12/2018,3614,166.71172620893284,6940.82,6903.4801934248235,6996.8297098627645,6940.82,0.0,166.71172620893284
BTC/USDT,04/12/2018,3615,166.71172620893284,6960.0,6939.819342358174,6990.270986462739,6966.98,0.0010028735632183281,166.8789169918263
BTC/USDT,04/12/2018,3616,166.8789169918263,6964.85,6944.123218016138,6995.940172975794,6964.85,0.0,166.8789169918263
BTC/USDT,04/12/2018,3617,166.8789169918263,6959.95,6944.7879367356545,6982.693094896518,6959.99,5.747167723900835e-06,166.87987607295182
BTC/USDT,04/12/2018,3618,166.87987607295182,7618.99,7547.3876253511635,7726.393561973255,7654.99,0.0047250357330827315,167.66838945052893
BTC/USDT,04/12/2018,3619,167.66838945052893,7693.0,7649.924348328418,7757.613477507373,7710.0,0.002209801117899389,168.0389032449731
BTC/USDT,04/12/2018,3620,168.0389032449731,7635.08,7593.9381746591625,7696.792738011256,7640.0,0.0006443940338542717,168.1471865116796
BTC/USDT,04/12/2018,3621,168.1471865116796,7619.0,7584.163365941954,7671.254951087069,7619.0,0.0,168.1471865116796
BTC/USDT,04/12/2018,3622,168.1471865116796,7619.97,7595.961260479476,7655.983109280787,7619.98,1.3123411246118795e-06,168.14740717814743
BTC/USDT,04/12/2018,3623,168.14740717814743,7619.0,7578.920450158581,7679.1193247621295,7653.11,0.004476965481034214,168.9001973158094
BTC/USDT,04/12/2018,3624,168.9001973158094,7665.05,7645.607911042627,7694.21313343606,7685.33,0.002645775304792499,169.34706928684216
BTC/USDT,04/12/2018,3625,169.34706928684216,7715.01,7686.48231512574,7757.801527311391,7718.54,0.0004575496337658338,169.42455397637366
BTC/USDT,04/12/2018,3626,169.42455397637366,7698.55,7684.3603628836045,7719.834455674593,7705.0,0.0008378201089815378,169.5665012746503
BTC/USDT,04/12/2018,3627,169.5665012746503,7740.0,7721.93876649222,7767.0918502616705,7745.02,0.0006485788113695654,169.6764785144951
BTC/USDT,04/12/2018,3628,169.6764785144951,7809.32,7743.778995129876,7907.631507305186,7823.01,0.001753033554778202,169.9739270747876
BTC/USDT,04/12/2018,3629,169.9739270747876,7789.0,7739.337097654844,7863.4943535177335,7792.0,0.0003851585569392733,170.03939398725703
BTC/USDT,04/13/2018,3630,170.03939398725703,7879.99,7822.415657330296,7966.351514004555,7894.2,0.0018033017808398281,170.34602632924717
BTC/USDT,04/13/2018,3631,170.34602632924717,7884.9,7857.271531756922,7926.342702364616,7884.99,1.1414222120780927e-05,170.3479706966291
BTC/USDT,04/13/2018,3632,170.3479706966291,7870.0,7844.901611225327,7907.647583162009,7875.72,0.0007268106734434885,170.47178141993083
BTC/USDT,04/13/2018,3633,170.47178141993083,7869.56,7851.338757931443,7896.891863102837,7873.43,0.0004917682818353111,170.55561403498112
BTC/USDT,04/13/2018,3634,170.55561403498112,7829.73,7811.7016198496385,7856.77257022554,7840.0,0.0013116671966977708,170.77932623912346
BTC/USDT,04/13/2018,3635,170.77932623912346,8129.87,8100.856872995345,8173.389690506982,8134.78,0.0006039456965486354,170.88246767826504
BTC/USDT,04/13/2018,3636,170.88246767826504,8095.0,8054.351554933875,8155.972667599187,8106.01,0.0013600988264360987,171.11488472201276
BTC/USDT,04/13/2018,3637,171.11488472201276,8045.43,8002.695956949925,8109.531064575114,8060.0,0.0018109659769583114,171.42476795639547
BTC/USDT,04/13/2018,3638,171.42476795639547,8123.35,8098.094701659708,8161.232947510439,8123.5,1.8465288335432574e-05,171.4279333641636
BTC/USDT,04/13/2018,3639,171.4279333641636,8119.0,8094.841054141926,8155.23841878711,8129.83,0.0013339081167631393,171.656602475918
BTC/USDT,04/14/2018,3640,171.656602475918,8039.79,8012.60074648575,8080.573880271374,8039.82,3.7314407465549897e-06,171.65724300235888
BTC/USDT,04/14/2018,3641,171.65724300235888,8035.99,8007.458677649893,8078.78698352516,8044.0,0.0009967657998579166,171.82834507148152
BTC/USDT,04/14/2018,3642,171.82834507148152,8022.5,8000.46135645854,8055.5579653121895,8029.96,0.0009298846992832704,171.98812562046666
BTC/USDT,04/14/2018,3643,171.98812562046666,8045.0,8027.6051007389815,8071.092348891528,8046.76,0.00021876942200127014,172.02575136329972
BTC/USDT,04/14/2018,3644,172.02575136329972,8007.75,7989.559867394702,8035.035198907946,8007.35,-4.995160937836923e-05,172.0171584001646
BTC/USDT,04/14/2018,3645,172.0171584001646,8117.0,8076.819744516695,8177.270383224957,8119.99,0.0003683626955771568,172.0805231043184
BTC/USDT,04/14/2018,3646,172.0805231043184,8088.62,8067.765042246992,8119.902436629512,8097.24,0.0010656947662271057,172.26390841716028
BTC/USDT,04/14/2018,3647,172.26390841716028,7952.33,7926.920347695144,7990.444478457283,7958.66,0.0007959931240277916,172.4010293037785
BTC/USDT,04/14/2018,3648,172.4010293037785,7964.0,7936.112855777184,8005.830716334223,7969.8,0.000728277247614287,172.52658505088573
BTC/USDT,04/14/2018,3649,172.52658505088573,8006.2,7988.916482510111,8032.125276234833,8006.2,0.0,172.52658505088573
BTC/USDT,04/14/2018,3650,172.52658505088573,8074.0,8056.305750639905,8100.541374040143,8080.0,0.0007431260837255387,172.65479405637313
BTC/USDT,04/14/2018,3651,172.65479405637313,8041.01,8026.4465682537275,8062.85514761941,8052.0,0.0013667437299542944,172.89076891359622
BTC/USDT,04/15/2018,3652,172.89076891359622,8069.95,8036.797034490678,8119.6794482639825,8090.0,0.0024845259264307936,173.3203205114026
BTC/USDT,04/15/2018,3653,173.3203205114026,8105.99,8088.285868984309,8132.546196523535,8110.0,0.0004946958977250426,173.406061362952
BTC/USDT,04/15/2018,3654,173.406061362952,8089.98,8074.0214378235305,8113.917843264704,8094.0,0.0004969109935995437,173.49222874120002
BTC/USDT,04/15/2018,3655,173.49222874120002,8100.0,8076.397913356949,8135.403129964576,8100.0,0.0,173.49222874120002
BTC/USDT,04/15/2018,3656,173.49222874120002,8087.45,8067.478648920718,8117.407026618922,8097.57,0.001251321491941204,173.70932329570866
BTC/USDT,04/15/2018,3657,173.70932329570866,8084.79,8070.173021210034,8106.71546818495,8085.0,2.5974700641579604e-05,173.7138353433799
BTC/USDT,04/15/2018,3658,173.7138353433799,8105.67,8077.047425114736,8148.603862327896,8114.99,0.0011498124152598994,173.91357366796015
BTC/USDT,04/15/2018,3659,173.91357366796015,8107.99,8087.639513937927,8138.515729093108,8110.0,0.0002479036111292957,173.95668747089684
BTC/USDT,04/15/2018,3660,173.95668747089684,8116.22,8093.613772715603,8150.129340926596,8120.08,0.0004755908538703574,174.03941968042759
BTC/USDT,04/15/2018,3661,174.03941968042759,8343.02,8318.253514783462,8380.169727824808,8347.99,0.0005957075495443311,174.14309627664954
BTC/USDT,04/15/2018,3662,174.14309627664954,8344.97,8328.100020558022,8370.274969162965,8348.0,0.00036309297696704185,174.20632641189488
BTC/USDT,04/15/2018,3663,174.20632641189488,8338.0,8312.975194387871,8375.537208418194,8344.0,0.0007195970256656273,174.33168476623302
BTC/USDT,04/15/2018,3664,174.33168476623302,8330.0,8312.588130895268,8356.117803657096,8346.44,0.001973589435774371,174.67574393760842
BTC/USDT,04/15/2018,3665,174.67574393760842,8342.0,8333.969679786318,8354.045480320523,8344.91,0.00034883720930230813,174.7366773366564
BTC/USDT,04/15/2018,3666,174.7366773366564,8327.38,8311.109340875602,8351.785988686594,8333.0,0.0006748821357979102,174.8546039986596
BTC/USDT,04/15/2018,3667,174.8546039986596,8327.01,8319.623682038457,8338.089476942314,8329.0,0.00023898133904003737,174.8963909860605
BTC/USDT,04/15/2018,3668,174.8963909860605,8306.0,8292.12257120788,8326.816143188182,8312.95,0.0008367445220323534,175.0427345831413
BTC/USDT,04/15/2018,3669,175.0427345831413,8310.0,8294.692542852468,8332.961185721299,8318.85,0.0010649819494585274,175.2291519358562
BTC/USDT,04/15/2018,3670,175.2291519358562,8332.12,8312.829447382072,8361.055828926896,8332.13,1.2001747452508231e-06,175.229362241459
BTC/USDT,04/15/2018,3671,175.229362241459,8327.99,8309.629110200283,8355.531334699574,8329.0,0.00012127776330185534,175.25061366657644
BTC/USDT,04/16/2018,3672,175.25061366657644,8368.99,8347.501324305507,8401.223013541738,8370.0,0.00012068361893134276,175.27176354485366
BTC/USDT,04/16/2018,3673,175.27176354485366,8362.99,8335.660775410126,8403.98383688481,8363.0,1.1957445841999428e-06,175.27197312511566
BTC/USDT,04/16/2018,3674,175.27197312511566,8100.01,8081.734230399515,8127.423654400729,8100.01,0.0,175.27197312511566
BTC/USDT,04/16/2018,3675,175.27197312511566,8025.45,8008.451620042396,8050.947569936406,8026.73,0.0001594926141212948,175.2999277102916
BTC/USDT,04/16/2018,3676,175.2999277102916,8018.98,8004.673589689452,8040.439615465822,8023.8,0.0006010739520488415,175.4052959306343
BTC/USDT,04/16/2018,3677,175.4052959306343,8020.91,8004.217737914448,8045.948393128328,8021.8,0.00011095997835661133,175.4247588984744
BTC/USDT,04/16/2018,3678,175.4247588984744,8020.86,8005.429989811296,8044.0050152830545,8021.0,1.7454487424082632e-05,175.42782084772247
BTC/USDT,04/16/2018,3679,175.42782084772247,8017.29,7994.74027830655,8051.114582540175,8019.0,0.00021328902908589265,175.46523767730574
BTC/USDT,04/16/2018,3680,175.46523767730574,8010.0,7983.372469094017,8049.941296358975,8010.2,2.4968789013710127e-05,175.46961883180455
BTC/USDT,04/17/2018,3681,175.46961883180455,8038.18,8013.737074353399,8074.844388469902,8044.86,0.0008310338907562883,175.61544003185188
BTC/USDT,04/17/2018,3682,175.61544003185188,8053.65,8042.436933123858,8070.469600314213,8055.74,0.00025950966332037595,175.6610139355684
BTC/USDT,04/17/2018,3683,175.6610139355684,8035.58,8023.616107253205,8053.525839120191,8044.01,0.0010490841980293011,175.84529712949802
BTC/USDT,04/17/2018,3684,175.84529712949802,8038.33,8017.492458001935,8069.586312997098,8044.95,0.0008235541461970199,175.99011525303825
BTC/USDT,04/17/2018,3685,175.99011525303825,8142.72,8120.934171613951,8175.398742579075,8142.81,1.105281773168493e-05,175.99206043970472
BTC/USDT,04/17/2018,3686,175.99206043970472,8145.0,8128.919814170685,8169.120278743973,8149.88,0.0005991405770411429,176.09750442435123
BTC/USDT,04/17/2018,3687,176.09750442435123,8140.0,8124.410299731677,8163.384550402485,8140.0,0.0,176.09750442435123
BTC/USDT,04/17/2018,3688,176.09750442435123,8117.49,8093.275822113069,8153.811266830396,8125.0,0.000925162827425746,176.2604232894471
BTC/USDT,04/17/2018,3689,176.2604232894471,8118.83,8103.95489864952,8141.142652025719,8120.0,0.00014410943448749054,176.28582407936986
BTC/USDT,04/17/2018,3690,176.28582407936986,8111.97,8096.080299983779,8135.8045500243325,8114.11,0.0002638076817344514,176.3323296339429
BTC/USDT,04/17/2018,3691,176.3323296339429,8109.32,8091.107739064129,8136.638391403804,8110.95,0.00020100329004159526,176.36777301234002
BTC/USDT,04/18/2018,3692,176.36777301234002,7939.0,7922.536292104365,7963.695561843452,7942.0,0.0003778813452575891,176.43441910366602
BTC/USDT,04/18/2018,3693,176.43441910366602,7934.8,7918.366786885423,7959.449819671867,7934.8,0.0,176.43441910366602
BTC/USDT,04/18/2018,3694,176.43441910366602,7935.0,7912.4088760516515,7968.886685922523,7935.0,0.0,176.43441910366602
BTC/USDT,04/18/2018,3695,176.43441910366602,7930.0,7892.4513804020025,7986.322929396996,7972.0,0.005296343001261034,177.36887630446728
BTC/USDT,04/18/2018,3696,177.36887630446728,8108.96,8088.094429662435,8140.258355506348,8114.79,0.0007189577948343471,177.4963970406474
BTC/USDT,04/18/2018,3697,177.4963970406474,8085.0,8055.9111070863355,8128.633339370497,8087.0,0.0002473716759431045,177.5403046218572
BTC/USDT,04/18/2018,3698,177.5403046218572,8090.0,8070.612463419837,8119.081304870245,8096.99,0.0008640296662546083,177.69370471200637
BTC/USDT,04/18/2018,3699,177.69370471200637,8095.0,8077.495650295501,8121.256524556748,8098.95,0.0004879555281037453,177.7804113375298
BTC/USDT,04/18/2018,3700,177.7804113375298,8090.0,8073.7260935293,8114.41085970605,8093.06,0.00037824474660079114,177.84765584416675
BTC/USDT,04/18/2018,3701,177.84765584416675,8089.99,8076.474523698925,8110.263214451613,8096.43,0.0007960454833690165,177.98923066732928
BTC/USDT,04/18/2018,3702,177.98923066732928,8090.0,8075.739220022748,8111.391169965878,8092.53,0.0003127317676143072,178.04489355405218
BTC/USDT,04/18/2018,3703,178.04489355405218,8091.53,8072.999992328302,8119.325011507546,8091.63,1.2358602143273744e-05,178.04709394005525
BTC/USDT,04/18/2018,3704,178.04709394005525,8085.83,8067.3482653836,8113.5526019246,8088.77,0.0003635990368336348,178.11183169192287
BTC/USDT,04/18/2018,3705,178.11183169192287,8096.0,8079.37047267618,8120.94429098573,8095.1,-0.00011116600790509341,178.09203171063302
BTC/USDT,04/18/2018,3706,178.09203171063302,8094.0,8078.950865160295,8116.573702259558,8094.0,0.0,178.09203171063302
BTC/USDT,04/18/2018,3707,178.09203171063302,8112.28,8085.9596053398745,8151.760591990188,8112.18,-1.232699068565857e-05,178.08983637181694
BTC/USDT,04/18/2018,3708,178.08983637181694,8105.0,8076.439920868654,8147.84011869702,8111.81,0.0008402220851326835,178.23947138547422
BTC/USDT,04/18/2018,3709,178.23947138547422,8107.72,8077.3460738969,8153.28088915465,8112.96,0.0006462976027785594,178.35466712855117
BTC/USDT,04/18/2018,3710,178.35466712855117,8115.0,8098.43111318149,8139.853330227765,8117.79,0.00034380776340110455,178.4159868477488
BTC/USDT,04/18/2018,3711,178.4159868477488,8109.0,8096.362454631322,8127.956318053017,8116.02,0.0008657047724750815,178.57044241904873
BTC/USDT,04/18/2018,3712,178.57044241904873,8111.01,8096.701906419408,8132.472140370887,8114.5,0.0004302793363588236,178.6472775905061
BTC/USDT,04/18/2018,3713,178.6472775905061,8118.99,8098.052609400472,8150.396085899292,8119.95,0.00011824130834008127,178.6684010783398
BTC/USDT,04/18/2018,3714,178.6684010783398,8188.49,8173.306724742402,8211.264912886396,8190.0,0.00018440518337327374,178.70134845760367
BTC/USDT,04/18/2018,3715,178.70134845760367,8188.98,8172.45137903972,8213.772931440419,8192.46,0.0004249613504978109,178.77728962397998
BTC/USDT,04/18/2018,3716,178.77728962397998,8192.0,8173.6275732593385,8219.558640110992,8190.74,-0.00015380859375002665,178.7497921404685
BTC/USDT,04/18/2018,3717,178.7497921404685,8187.0,8173.25490173932,8207.61764739102,8189.0,0.0002442897276169537,178.79345887850207
BTC/USDT,04/18/2018,3718,178.79345887850207,8169.94,8148.14404154331,8202.633937685034,8176.01,0.0007429675126133875,178.92629660991656
